0.3334	 75 	75
0.3337	 75 	76
0.3329	 75 	1596
0.2485	 76 	74
0.2495	 76 	75
0.2498	 76 	76
0.2523	 76 	2526
0.3345	 77 	77
0.3333	 77 	78
0.3322	 77 	2548
0.2492	 78 	8
0.2515	 78 	77
0.2506	 78 	78
0.2487	 78 	536
0.4989	 79 	79
0.5011	 79 	1637
0.3334	 80 	80
0.3340	 80 	1071
0.3325	 80 	1122
0.3320	 81 	81
0.3356	 81 	83
0.3324	 81 	1072
0.3338	 82 	82
0.3343	 82 	671
0.3319	 82 	1123
0.2489	 83 	81
0.2516	 83 	83
0.2507	 83 	672
0.2488	 83 	1124
0.3328	 84 	84
0.3331	 84 	673
0.3342	 84 	1075
0.3324	 85 	85
0.3342	 85 	895
0.3334	 85 	1472
0.3333	 86 	20
0.3334	 86 	86
0.3333	 86 	1279
0.3326	 87 	87
0.3333	 87 	91
0.3341	 87 	1280
0.3338	 88 	22
0.3342	 88 	88
0.3320	 88 	794
0.2505	 89 	23
0.2493	 89 	89
0.2498	 89 	91
0.2505	 89 	1281
0.3326	 90 	90
0.3338	 90 	91
0.3336	 90 	1282
0.2000	 91 	87
0.2001	 91 	89
0.1997	 91 	90
0.2005	 91 	91
0.1997	 91 	1283
0.3321	 92 	92
0.3341	 92 	93
0.3338	 92 	95
0.2494	 93 	92
0.2510	 93 	93
0.2507	 93 	95
0.2489	 93 	531
0.4998	 94 	94
0.5002	 94 	532
0.3321	 95 	92
0.3341	 95 	93
0.3338	 95 	95
0.3324	 96 	96
0.3322	 96 	97
0.3353	 96 	99
0.3324	 97 	96
0.3322	 97 	97
0.3353	 97 	99
0.3353	 98 	98
0.6647	 98 	99
0.2498	 99 	96
0.2496	 99 	97
0.2487	 99 	98
0.2520	 99 	99
0.2610	 100 	100
0.3028	 100 	822
0.4362	 100 	1129
0.3335	 101 	101
0.3330	 101 	1195
0.3335	 101 	1291
0.3330	 102 	102
0.3350	 102 	449
0.3320	 102 	1196
0.3333	 103 	103
0.3353	 103 	450
0.3314	 103 	1197
0.3330	 104 	104
0.3338	 104 	112
0.3332	 104 	1198
0.3333	 105 	105
0.3341	 105 	1169
0.3326	 105 	1199
0.3331	 106 	106
0.3337	 106 	1170
0.3331	 106 	1200
0.3346	 107 	107
0.3323	 107 	1201
0.3331	 107 	1292
0.3321	 108 	108
0.3354	 108 	451
0.3325	 108 	1202
0.3334	 109 	109
0.3343	 109 	1173
0.3323	 109 	1203
0.2500	 110 	71
0.2498	 110 	110
0.2518	 110 	1174
0.2485	 110 	1204
0.3329	 111 	111
0.3350	 111 	1205
0.3321	 111 	1293
0.3327	 112 	104
0.3336	 112 	112
0.3338	 112 	1206
0.3333	 113 	113
0.3342	 113 	1177
0.3325	 113 	1207
0.3324	 114 	114
0.3342	 114 	192
0.3335	 114 	613
0.3332	 115 	115
0.3339	 115 	122
0.3329	 115 	191
0.3342	 116 	116
0.3327	 116 	123
0.3331	 116 	609
0.4998	 117 	117
0.5002	 117 	124
0.3321	 118 	118
0.3340	 118 	122
0.3339	 118 	1113
0.3302	 119 	119
0.3345	 119 	450
0.3353	 119 	1114
0.4992	 120 	120
0.5008	 120 	126
0.4985	 121 	121
0.5015	 121 	1116
0.1998	 122 	70
0.1997	 122 	115
0.1990	 122 	118
0.2001	 122 	122
0.2013	 122 	1117
0.3327	 123 	116
0.3312	 123 	123
0.3360	 123 	1118
0.3340	 124 	71
0.3328	 124 	117
0.3332	 124 	124
0.3318	 125 	125
0.3341	 125 	410
0.3340	 125 	1120
0.4992	 126 	120
0.5008	 126 	126
0.3324	 127 	127
0.3347	 127 	463
0.3329	 127 	1237
0.3334	 128 	128
0.3332	 128 	1008
0.3334	 128 	1011
0.3329	 129 	129
0.3337	 129 	229
0.3334	 129 	505
0.3335	 130 	130
0.3332	 130 	327
0.3333	 130 	650
0.3333	 131 	131
0.3332	 131 	328
0.3335	 131 	651
0.3337	 132 	132
0.3340	 132 	137
0.3323	 132 	652
0.3336	 133 	133
0.3331	 133 	330
0.3332	 133 	653
0.3321	 134 	134
0.3326	 134 	331
0.3353	 134 	1117
0.3330	 135 	135
0.3339	 135 	332
0.3331	 135 	654
0.3338	 136 	136
0.3325	 136 	333
0.3336	 136 	656
0.3336	 137 	132
0.3339	 137 	137
0.3325	 137 	657
0.3330	 138 	138
0.3346	 138 	139
0.3324	 138 	2206
0.3330	 139 	138
0.3346	 139 	139
0.3324	 139 	2206
1.0000	 140 	140
1.0000	 141 	141
0.3328	 142 	142
0.3336	 142 	143
0.3336	 142 	480
0.2492	 143 	142
0.2498	 143 	143
0.2498	 143 	1103
0.2512	 143 	1146
0.3336	 144 	52
0.3318	 144 	144
0.3346	 144 	1164
0.3333	 145 	145
0.3320	 145 	146
0.3347	 145 	2335
0.1996	 146 	53
0.2004	 146 	145
0.1996	 146 	146
0.1992	 146 	546
0.2012	 146 	2335
0.3329	 147 	147
0.3333	 147 	1326
0.3338	 147 	2028
0.3324	 148 	148
0.3346	 148 	449
0.3330	 148 	1040
0.3314	 149 	149
0.3332	 149 	151
0.3354	 149 	1129
0.4982	 150 	150
0.5018	 150 	151
0.3330	 151 	149
0.3323	 151 	150
0.3347	 151 	151
0.3343	 152 	152
0.3341	 152 	463
0.3315	 152 	560
0.3358	 153 	153
0.3330	 153 	188
0.3312	 153 	1869
0.3343	 154 	154
0.3327	 154 	527
0.3330	 154 	2260
0.3316	 155 	155
0.3341	 155 	411
0.3344	 155 	2344
0.3312	 156 	156
0.3341	 156 	412
0.3347	 156 	2344
0.4973	 157 	157
0.5027	 157 	2344
0.3319	 158 	38
0.3318	 158 	158
0.3363	 158 	635
0.3338	 159 	159
0.3329	 159 	549
0.3333	 159 	813
0.3341	 160 	160
0.3336	 160 	161
0.3324	 160 	949
0.2506	 161 	160
0.2502	 161 	161
0.2495	 161 	1031
0.2497	 161 	1224
0.3323	 162 	162
0.3339	 162 	392
0.3338	 162 	853
0.3340	 163 	163
0.3343	 163 	164
0.3317	 163 	1328
0.3336	 164 	163
0.3339	 164 	164
0.3325	 164 	1147
0.3337	 165 	165
0.3329	 165 	538
0.3334	 165 	544
0.3317	 166 	166
0.3338	 166 	208
0.3345	 166 	2123
0.3331	 167 	167
0.3315	 167 	169
0.3354	 167 	659
0.3330	 168 	168
0.3355	 168 	991
0.3314	 168 	2596
0.3346	 169 	167
0.3329	 169 	169
0.3324	 169 	636
0.3328	 170 	170
0.3332	 170 	1470
0.3340	 170 	1880
0.3336	 171 	171
0.3331	 171 	378
0.3333	 171 	379
0.4989	 172 	172
0.5011	 172 	381
0.3324	 173 	59
0.3330	 173 	173
0.3346	 173 	1157
0.3335	 174 	174
0.3339	 174 	1409
0.3326	 174 	2039
0.4987	 175 	175
0.5013	 175 	1157
0.4992	 176 	60
0.5008	 176 	176
0.3332	 177 	177
0.3333	 177 	430
0.3335	 177 	1238
0.3347	 178 	178
0.3325	 178 	335
0.3328	 178 	1098
0.3331	 179 	179
0.3328	 179 	336
0.3340	 179 	1099
0.3340	 180 	180
0.3330	 180 	337
0.3330	 180 	1100
0.3347	 181 	181
0.3325	 181 	338
0.3327	 181 	1101
0.3332	 182 	182
0.3322	 182 	339
0.3346	 182 	1102
0.3325	 183 	183
0.3323	 183 	982
0.3353	 183 	2276
0.2881	 184 	184
0.7119	 184 	2367
0.3322	 185 	185
0.3326	 185 	186
0.3352	 185 	857
0.3210	 186 	185
0.3214	 186 	186
0.3576	 186 	859
0.3329	 187 	187
0.3336	 187 	402
0.3335	 187 	1538
0.3357	 188 	153
0.3329	 188 	188
0.3313	 188 	431
0.3317	 189 	189
0.3325	 189 	548
0.3358	 189 	765
0.3331	 190 	190
0.3343	 190 	550
0.3327	 190 	608
0.5002	 191 	115
0.4998	 191 	191
0.3324	 192 	114
0.3342	 192 	192
0.3335	 192 	613
0.3321	 193 	193
0.3342	 193 	372
0.3337	 193 	439
0.3322	 194 	194
0.3356	 194 	450
0.3322	 194 	1042
0.3335	 195 	195
0.3330	 195 	440
0.3335	 195 	1043
0.3318	 196 	196
0.3347	 196 	373
0.3334	 196 	441
0.3322	 197 	197
0.3343	 197 	374
0.3335	 197 	442
0.3326	 198 	198
0.3343	 198 	375
0.3330	 198 	443
0.2381	 199 	199
0.2389	 199 	214
0.5229	 199 	2424
0.2493	 200 	16
0.2498	 200 	200
0.2506	 200 	376
0.2502	 200 	444
0.3331	 201 	201
0.3339	 201 	204
0.3330	 201 	377
0.4988	 202 	202
0.5012	 202 	204
0.3325	 203 	203
0.3320	 203 	205
0.3355	 203 	1063
0.2500	 204 	201
0.2494	 204 	202
0.2506	 204 	204
0.2499	 204 	377
0.3325	 205 	203
0.3320	 205 	205
0.3355	 205 	1063
0.3331	 206 	206
0.3330	 206 	414
0.3339	 206 	1372
0.3338	 207 	207
0.3334	 207 	455
0.3327	 207 	482
0.2491	 208 	166
0.2506	 208 	208
0.2497	 208 	504
0.2506	 208 	1304
0.3340	 209 	209
0.3330	 209 	497
0.3329	 209 	871
0.3354	 210 	210
0.3321	 210 	458
0.3325	 210 	950
0.3330	 211 	211
0.3349	 211 	212
0.3321	 211 	1454
0.2495	 212 	211
0.2510	 212 	212
0.2506	 212 	479
0.2489	 212 	1454
0.3326	 213 	213
0.3333	 213 	2566
0.3341	 213 	2633
0.3333	 214 	199
0.3345	 214 	214
0.3321	 214 	1903
0.3327	 215 	37
0.3336	 215 	215
0.3337	 215 	856
0.3340	 216 	216
0.3333	 216 	249
0.3328	 216 	650
0.3339	 217 	217
0.3334	 217 	250
0.3327	 217 	1166
0.3335	 218 	218
0.3333	 218 	252
0.3332	 218 	651
0.2485	 219 	14
0.2518	 219 	219
0.2500	 219 	227
0.2497	 219 	253
0.3336	 220 	220
0.3329	 220 	254
0.3335	 220 	1169
0.3338	 221 	221
0.3336	 221 	255
0.3326	 221 	653
0.3336	 222 	222
0.3335	 222 	256
0.3329	 222 	654
0.3344	 223 	223
0.3336	 223 	257
0.3320	 223 	655
0.3334	 224 	224
0.3329	 224 	258
0.3337	 224 	1173
0.3326	 225 	225
0.3322	 225 	259
0.3353	 225 	1174
0.3334	 226 	226
0.3336	 226 	261
0.3329	 226 	656
0.3349	 227 	219
0.3324	 227 	227
0.3328	 227 	262
0.3336	 228 	228
0.3328	 228 	263
0.3336	 228 	1177
0.3329	 229 	129
0.3337	 229 	229
0.3334	 229 	505
0.3328	 230 	230
0.3340	 230 	231
0.3331	 230 	776
0.3328	 231 	230
0.3340	 231 	231
0.3333	 231 	1324
0.4979	 232 	232
0.5021	 232 	452
0.3334	 233 	233
0.3326	 233 	620
0.3340	 233 	1202
0.1885	 234 	234
0.5615	 234 	387
0.2500	 234 	960
0.3327	 235 	235
0.3319	 235 	238
0.3353	 235 	961
0.2562	 236 	236
0.3690	 236 	389
0.3748	 236 	963
0.3323	 237 	237
0.3326	 237 	238
0.3351	 237 	964
0.2500	 238 	235
0.2493	 238 	237
0.2495	 238 	238
0.2512	 238 	965
0.3337	 239 	239
0.3346	 239 	1355
0.3317	 239 	1428
0.3315	 240 	240
0.3341	 240 	920
0.3344	 240 	1355
0.3321	 241 	241
0.3327	 241 	242
0.3352	 241 	496
0.2498	 242 	12
0.2494	 242 	241
0.2498	 242 	242
0.2510	 242 	514
0.3335	 243 	243
0.3331	 243 	1735
0.3334	 243 	1951
0.3325	 244 	244
0.3336	 244 	245
0.3339	 244 	2450
0.3326	 245 	244
0.3337	 245 	245
0.3337	 245 	1973
0.3345	 246 	246
0.3322	 246 	623
0.3332	 246 	1982
0.4983	 247 	247
0.5017	 247 	1602
0.3324	 248 	248
0.3330	 248 	445
0.3345	 248 	1214
0.3333	 249 	216
0.3327	 249 	249
0.3340	 249 	260
0.3339	 250 	217
0.3334	 250 	250
0.3327	 250 	1166
0.3348	 251 	251
0.3321	 251 	252
0.3331	 251 	256
0.2494	 252 	218
0.2513	 252 	251
0.2493	 252 	252
0.2499	 252 	550
0.3350	 253 	219
0.3321	 253 	253
0.3329	 253 	262
0.3340	 254 	220
0.3333	 254 	254
0.3327	 254 	277
0.3338	 255 	221
0.3336	 255 	255
0.3326	 255 	653
0.2499	 256 	222
0.2511	 256 	251
0.2498	 256 	256
0.2492	 256 	552
0.3339	 257 	223
0.3332	 257 	257
0.3328	 257 	553
0.3334	 258 	224
0.3329	 258 	258
0.3337	 258 	1173
0.3326	 259 	225
0.3322	 259 	259
0.3353	 259 	1174
0.3327	 260 	249
0.3341	 260 	260
0.3332	 260 	745
0.3334	 261 	226
0.3336	 261 	261
0.3329	 261 	656
0.3333	 262 	227
0.3330	 262 	253
0.3337	 262 	262
0.3336	 263 	228
0.3328	 263 	263
0.3336	 263 	1177
0.3322	 264 	264
0.3329	 264 	267
0.3349	 264 	268
0.3332	 265 	265
0.3322	 265 	266
0.3346	 265 	268
0.3332	 266 	265
0.3322	 266 	266
0.3346	 266 	268
0.3322	 267 	264
0.3329	 267 	267
0.3349	 267 	268
0.1994	 268 	264
0.2002	 268 	265
0.1996	 268 	266
0.1998	 268 	267
0.2010	 268 	268
0.3326	 269 	269
0.3351	 269 	270
0.3323	 269 	495
0.2490	 270 	269
0.2509	 270 	270
0.2492	 270 	271
0.2509	 270 	496
0.2508	 271 	270
0.2491	 271 	271
0.2502	 271 	514
0.2499	 271 	534
0.3327	 272 	272
0.3344	 272 	275
0.3329	 272 	954
0.3331	 273 	273
0.3342	 273 	568
0.3327	 273 	1274
0.3327	 274 	274
0.3332	 274 	298
0.3342	 274 	569
0.2491	 275 	272
0.2504	 275 	275
0.2522	 275 	570
0.2482	 275 	757
0.3319	 276 	276
0.3361	 276 	1114
0.3320	 276 	1167
0.3333	 277 	254
0.3327	 277 	277
0.3340	 277 	1169
0.3306	 278 	278
0.3347	 278 	1118
0.3347	 278 	1210
1.0000	 279 	279
0.2872	 280 	280
0.2877	 280 	1927
0.4251	 280 	2043
0.3313	 281 	281
0.3326	 281 	862
0.3360	 281 	1126
0.3343	 282 	282
0.3340	 282 	1306
0.3317	 282 	2263
0.3340	 283 	283
0.3318	 283 	911
0.3342	 283 	959
0.5009	 284 	284
0.4991	 284 	2164
0.2629	 285 	285
0.2646	 285 	723
0.4725	 285 	1287
0.3325	 286 	286
0.3327	 286 	350
0.3349	 286 	751
0.3332	 287 	287
0.3337	 287 	1081
0.3331	 287 	1303
0.3335	 288 	288
0.3335	 288 	687
0.3331	 288 	729
0.3193	 289 	289
0.3608	 289 	2568
0.3199	 289 	2606
0.3326	 290 	290
0.3313	 290 	291
0.3361	 290 	1016
0.2978	 291 	290
0.2967	 291 	291
0.4055	 291 	1016
0.2018	 292 	292
0.3728	 292 	926
0.4254	 292 	1019
0.3333	 293 	293
0.3320	 293 	763
0.3347	 293 	890
0.3332	 294 	294
0.3328	 294 	295
0.3340	 294 	297
0.3332	 295 	294
0.3328	 295 	295
0.3340	 295 	297
0.4995	 296 	296
0.5005	 296 	297
0.2499	 297 	294
0.2496	 297 	295
0.2500	 297 	296
0.2505	 297 	297
0.3327	 298 	274
0.3332	 298 	298
0.3342	 298 	569
0.3321	 299 	299
0.3333	 299 	805
0.3346	 299 	1403
0.3332	 300 	300
0.3334	 300 	303
0.3335	 300 	922
0.3842	 301 	301
0.6158	 301 	924
0.2967	 302 	302
0.7033	 302 	926
0.3329	 303 	300
0.3331	 303 	303
0.3340	 303 	419
0.3330	 304 	304
0.3335	 304 	305
0.3335	 304 	401
0.3332	 305 	304
0.3337	 305 	305
0.3331	 305 	1908
0.4992	 306 	306
0.5008	 306 	1908
0.3147	 307 	307
0.3220	 307 	309
0.3633	 307 	311
0.3338	 308 	308
0.3322	 308 	310
0.3340	 308 	311
0.3316	 309 	307
0.3340	 309 	309
0.3344	 309 	311
0.3338	 310 	308
0.3322	 310 	310
0.3340	 310 	311
0.1990	 311 	307
0.2005	 311 	308
0.2004	 311 	309
0.1995	 311 	310
0.2006	 311 	311
0.2187	 312 	312
0.3209	 312 	924
0.4605	 312 	1016
0.1673	 313 	313
0.3889	 313 	926
0.4438	 313 	1019
0.3332	 314 	314
0.3331	 314 	588
0.3337	 314 	960
0.3325	 315 	315
0.3330	 315 	589
0.3344	 315 	961
0.3325	 316 	316
0.3317	 316 	739
0.3358	 316 	962
0.3323	 317 	317
0.3327	 317 	590
0.3351	 317 	963
0.3330	 318 	318
0.3327	 318 	591
0.3343	 318 	964
0.3332	 319 	319
0.3330	 319 	592
0.3338	 319 	965
0.3314	 320 	320
0.3344	 320 	766
0.3342	 320 	1431
0.3317	 321 	321
0.3337	 321 	584
0.3346	 321 	628
0.3328	 322 	322
0.3320	 322 	630
0.3351	 322 	768
0.3341	 323 	323
0.3346	 323 	468
0.3313	 323 	1263
0.3322	 324 	324
0.3323	 324 	921
0.3355	 324 	2019
0.3338	 325 	325
0.3333	 325 	555
0.3329	 325 	639
0.3841	 326 	326
0.6159	 326 	1032
0.3334	 327 	130
0.3331	 327 	327
0.3335	 327 	331
0.3329	 328 	131
0.3327	 328 	328
0.3344	 328 	332
0.4996	 329 	329
0.5004	 329 	334
0.5004	 330 	133
0.4996	 330 	330
0.3331	 331 	134
0.3332	 331 	327
0.3336	 331 	331
0.3333	 332 	135
0.3325	 332 	328
0.3342	 332 	332
0.5010	 333 	136
0.4990	 333 	333
0.4996	 334 	329
0.5004	 334 	334
0.3344	 335 	178
0.3321	 335 	335
0.3335	 335 	697
0.3330	 336 	179
0.3327	 336 	336
0.3343	 336 	698
0.3344	 337 	180
0.3333	 337 	337
0.3323	 337 	386
0.3343	 338 	181
0.3321	 338 	338
0.3336	 338 	700
0.3336	 339 	182
0.3325	 339 	339
0.3339	 339 	701
0.3324	 340 	340
0.3351	 340 	2064
0.3326	 340 	2143
0.3344	 341 	341
0.3330	 341 	342
0.3326	 341 	748
0.3341	 342 	341
0.3328	 342 	342
0.3331	 342 	749
0.3323	 343 	343
0.3356	 343 	635
0.3321	 343 	1067
0.3256	 344 	344
0.3288	 344 	740
0.3456	 344 	963
0.4987	 345 	345
0.5013	 345 	800
0.3346	 346 	346
0.3329	 346 	494
0.3325	 346 	1540
0.3313	 347 	347
0.3345	 347 	746
0.3342	 347 	768
0.4775	 348 	348
0.5225	 348 	966
0.3466	 349 	349
0.6534	 349 	968
0.3321	 350 	286
0.3323	 350 	350
0.3356	 350 	970
0.3331	 351 	351
0.3321	 351 	2365
0.3348	 351 	2443
0.2493	 352 	8
0.2508	 352 	352
0.2500	 352 	995
0.2498	 352 	998
0.3332	 353 	353
0.3332	 353 	354
0.3337	 353 	544
0.3345	 354 	61
0.3328	 354 	353
0.3328	 354 	354
0.3330	 355 	355
0.3343	 355 	356
0.3327	 355 	1002
0.3332	 356 	355
0.3345	 356 	356
0.3323	 356 	1836
1.0000	 357 	357
0.3326	 358 	358
0.3342	 358 	686
0.3332	 358 	896
0.3349	 359 	359
0.3327	 359 	1677
0.3324	 359 	2360
0.3330	 360 	360
0.3333	 360 	361
0.3337	 360 	363
0.2497	 361 	360
0.2499	 361 	361
0.2503	 361 	362
0.2502	 361 	363
0.2500	 362 	67
0.2498	 362 	361
0.2502	 362 	362
0.2501	 362 	363
0.2497	 363 	360
0.2499	 363 	361
0.2503	 363 	362
0.2502	 363 	363
0.4970	 364 	364
0.5030	 364 	365
0.2493	 365 	364
0.2524	 365 	365
0.2495	 365 	852
0.2488	 365 	2227
0.3334	 366 	366
0.3324	 366 	367
0.3342	 366 	368
0.3334	 367 	366
0.3324	 367 	367
0.3342	 367 	368
0.3334	 368 	366
0.3324	 368 	367
0.3342	 368 	368
0.3311	 369 	369
0.3347	 369 	765
0.3341	 369 	1304
0.3341	 370 	370
0.3343	 370 	559
0.3316	 370 	1084
0.3352	 371 	371
0.3325	 371 	481
0.3323	 371 	1085
0.2482	 372 	193
0.2498	 372 	372
0.2494	 372 	439
0.2525	 372 	1059
0.2490	 373 	196
0.2511	 373 	373
0.2502	 373 	441
0.2497	 373 	1060
0.2492	 374 	197
0.2508	 374 	374
0.2502	 374 	442
0.2498	 374 	1061
0.2490	 375 	198
0.2502	 375 	375
0.2493	 375 	443
0.2515	 375 	1062
0.2497	 376 	200
0.2505	 376 	376
0.2501	 376 	444
0.2498	 376 	1064
0.3331	 377 	201
0.3339	 377 	204
0.3330	 377 	377
0.3336	 378 	171
0.3331	 378 	378
0.3333	 378 	379
0.3336	 379 	171
0.3331	 379 	378
0.3333	 379 	379
1.0000	 380 	380
0.3334	 381 	66
0.3326	 381 	172
0.3340	 381 	381
0.2156	 382 	382
0.2212	 382 	470
0.5633	 382 	663
0.3115	 383 	383
0.6885	 383 	663
0.4995	 384 	384
0.5005	 384 	704
0.4968	 385 	385
0.5032	 385 	635
0.5008	 386 	337
0.4992	 386 	386
0.2477	 387 	234
0.2522	 387 	387
0.2493	 387 	596
0.2509	 387 	792
0.3335	 388 	388
0.3324	 388 	597
0.3341	 388 	793
0.2478	 389 	236
0.2514	 389 	389
0.2496	 389 	598
0.2511	 389 	795
0.3332	 390 	390
0.3323	 390 	599
0.3344	 390 	796
0.3337	 391 	391
0.3321	 391 	600
0.3342	 391 	797
0.4988	 392 	162
0.5012	 392 	392
0.3340	 393 	393
0.3332	 393 	523
0.3328	 393 	582
1.0000	 394 	394
0.3316	 395 	395
0.3324	 395 	584
0.3360	 395 	968
0.3329	 396 	396
0.3331	 396 	585
0.3340	 396 	969
0.3338	 397 	397
0.3323	 397 	586
0.3339	 397 	971
0.3329	 398 	398
0.3326	 398 	941
0.3346	 398 	1816
0.3344	 399 	399
0.3331	 399 	400
0.3325	 399 	1669
0.5010	 400 	399
0.4990	 400 	400
0.3326	 401 	304
0.3331	 401 	401
0.3343	 401 	1106
0.2492	 402 	187
0.2498	 402 	402
0.2515	 402 	476
0.2494	 402 	695
0.5003	 403 	403
0.4997	 403 	2295
0.3328	 404 	404
0.3326	 404 	868
0.3346	 404 	920
0.3320	 405 	405
0.3325	 405 	406
0.3355	 405 	1946
0.3325	 406 	405
0.3331	 406 	406
0.3344	 406 	1330
0.4992	 407 	407
0.5008	 407 	1104
0.3316	 408 	408
0.3325	 408 	862
0.3359	 408 	1126
0.3335	 409 	409
0.3324	 409 	551
0.3341	 409 	1137
0.2489	 410 	125
0.2506	 410 	410
0.2506	 410 	1120
0.2499	 410 	1143
0.3318	 411 	155
0.3343	 411 	411
0.3339	 411 	412
0.2489	 412 	156
0.2513	 412 	411
0.2511	 412 	412
0.2486	 412 	1399
0.3790	 413 	413
0.6210	 413 	1243
0.3331	 414 	206
0.3330	 414 	414
0.3339	 414 	1372
0.3325	 415 	415
0.3335	 415 	936
0.3339	 415 	1277
0.3330	 416 	416
0.3344	 416 	937
0.3326	 416 	1278
0.4993	 417 	417
0.5007	 417 	504
0.2784	 418 	418
0.4420	 418 	419
0.2796	 418 	1773
